TYPE,LATITUDE,LONGITUDe,SUSTAINED WINDS
TD,12.7,175.5,25
TS,14,100.5,45
TS,14.2,101,45
TS,14.4,102.4,45
TS,14.8,102.9,45
HU,17.4,119.4,75
HU,17.5,119.9,75
HU,18,120.4,75
HU,18.9,120.9,75
HU,19.8,121.2,75
HU,20.3,120.6,75
HU,20.8,119.7,75
HU,21.6,119.2,75
HU,22.4,118.7,75
HU,23,117,75
HU,23.6,115.2,75
HU,23.9,114.5,75
HU,24.2,113.7,75
HU,25,112.8,75
HU,25.8,111.9,75
HU,26.4,111.2,75
HU,27,110.5,75
TD,29.4,109.1,25
LO,32.2,107.5,20
LO,33.1,106.5,20
LO,32.8,105.9,20
HU,12.9,102.9,75
HU,14.7,103.5,75
HU,15.9,104.2,75
HU,16.5,105.2,75
HU,17,106,75
HU,17.4,106.2,75
HU,17.9,106.3,75
HU,18.5,106.3,75
HU,19.1,106.3,75
HU,19.8,106.3,75
HU,20.5,106.3,75
TD,16,112.6,25
TD,16.7,111.9,25
TD,17.5,111,25
TS,18.5,110,45
TS,19.7,109,45
HU,21.1,108,120
HU,22.6,107,120
TS,24.3,106.4,45
TD,26.3,106.2,25
TS,11.7,162.5,45
TS,12.4,162.3,45
TS,13,161.8,45
TS,13.7,161.5,45
HU,14.4,161.3,75
HU,14.9,161.2,75
HU,15.5,160.9,75
HU,16.2,160.8,75
HU,16.7,160.7,75
HU,17.4,160.6,75
HU,18,160.5,75
HU,18.6,160.7,75
HU,19.2,160.8,75
HU,20.4,161,75
HU,21.4,161.4,75
HU,21.7,162.7,75
HU,21.4,163.6,75
HU,21.3,163.9,75
HU,21.2,164.4,75
HU,21,164.7,75
HU,21,165.2,75
HU,20.8,166.1,75
HU,20.7,167.1,75
HU,20.5,168.1,75
HU,20.5,169,75
HU,20.5,170,75
HU,20.5,171,75
HU,20.4,172.2,75
TS,20,173,45
TS,18.9,173.3,45
TD,17.7,173.3,25
HU,12.1,98,75
HU,12.3,99,75
HU,12.4,99.8,75
HU,12.5,100.2,75
HU,12.6,100.7,75
HU,12.8,101.3,75
HU,13,101.9,75
TS,13.1,102.5,45
HU,13.3,103,75
HU,13.6,103.5,75
HU,14,104,75
HU,14.3,104.6,75
HU,14.7,105.3,75
HU,15,105.8,75
HU,15.4,106.3,75
HU,16,106.8,75
HU,16.7,107.2,75
HU,17.1,107.8,75
HU,17.4,108.3,75
HU,17.7,108.6,75
HU,17.9,109,75
HU,18,109.3,75
HU,18.2,109.7,75
HU,18.4,110,75
HU,18.6,110.2,75
HU,18.7,110.4,75
HU,18.9,110.6,75
HU,19.1,110.8,75
HU,19.3,111,75
HU,19.5,111.1,75
HU,19.7,111.2,75
HU,19.9,111.3,75
HU,20.2,111.4,75
HU,20.9,111,75
HU,21.7,110.3,75
HU,22.3,109.8,75
HU,22.9,109.3,75
TD,23.3,108.8,25
TD,23.5,108.2,25
TD,23.6,107.9,25
TD,23.5,108,25
TS,12.5,91.7,45
TS,13.1,92.2,45
TS,13.7,92.7,45
TS,14.2,93.2,45
TS,14.8,93.7,45
TS,15.4,94.2,45
TS,16,94.7,45
TS,16.6,95.4,45
TS,17.2,96.2,45
HU,17.6,127.6,75
HU,17.6,128.8,75
HU,17.7,129.9,75
HU,17.9,131,75
HU,18.1,132.1,75
HU,18.2,133.4,75
HU,18.2,134.8,75
HU,18.3,135.8,75
HU,18.4,136.8,75
HU,18.4,137.6,75
HU,18.3,138.3,75
HU,19.1,125.1,75
HU,19.1,126.2,75
HU,19.1,127.3,75
HU,19.1,128.5,75
HU,19.1,129.7,75
HU,19.1,130.7,75
HU,19.5,131.6,75
HU,19.8,132,75
HU,20.2,132.3,75
HU,20.6,132.7,75
HU,21,133,75
HU,21.5,133.2,75
HU,22,133.4,75
HU,22.5,133.7,75
HU,23,134,75
HU,23.4,134.3,75
HU,23.8,134.6,75
TS,16.1,100.1,45
TS,16.6,101.3,45
TS,17,102.4,45
TS,17.4,103.5,45
TS,17.8,104.6,45
TS,18.5,106.1,45
TS,19.3,107.6,45
TS,20,108.8,45
TS,20.7,109.9,45
TS,21.2,110.9,45
TS,21.7,111.8,45
TS,22.8,113.3,45
TS,23.9,114.7,45
TS,24.9,115.9,45
TS,25.8,117,45
TS,16.8,113.5,45
TS,17.4,114.4,45
TS,17.9,115.3,45
TS,18.5,116.6,45
TS,19,118,45
TS,19.7,154.5,45
TD,19.8,155,25
TD,20,155.5,25
TD,20.1,155.9,25
TD,20.2,156.4,25
TD,20.3,157.5,25
TD,20.3,158.5,25
TD,20,159.5,25
TD,19.7,160.4,25
TS,17.4,121.9,45
TS,17.3,123,45
TS,17.3,124,45
TS,17.3,124.9,45
TS,17.3,125.9,45
TS,17.4,127.1,45
TS,17.5,128.3,45
HU,18.1,111.9,75
HU,18.4,112.6,75
HU,18.6,113.3,75
HU,18.8,114,75
HU,18.9,114.7,75
HU,19,115.4,75
HU,19,116.2,75
HU,19,116.7,75
HU,19,117.2,75
HU,19.1,117.6,90
HU,19.2,118.1,75
HU,19.2,118.6,75
HU,19.2,119.1,75
HU,19.1,119.6,75
HU,19.1,120,75
HU,19.1,120.5,75
HU,19,121,75
HU,18.9,121.6,75
HU,18.8,122.2,75
HU,18.6,123.1,75
HU,18.4,123.9,75
HU,18.2,124.7,75
HU,18.1,125.5,75
HU,18,126.2,75
HU,18,126.9,75
HU,17.8,127.5,75
HU,17.5,128.1,75
TS,21,108,45
TS,21.6,108.7,45
TS,22.2,109.3,45
TS,22.8,109.6,45
TS,23.5,110,45
TS,25.2,111.2,45
TS,28.2,113.4,45
HU,15.6,100.3,75
HU,15.8,100.8,75
HU,16,101.3,75
HU,16.1,101.8,75
HU,16.3,102.3,75
HU,16.5,102.8,75
HU,16.7,103.3,75
HU,16.9,103.9,75
HU,17,104.5,75
HU,17.2,104.9,75
HU,17.4,105.4,75
HU,17.9,106.2,75
HU,18.6,107,75
HU,19.3,107.6,75
HU,20,108.2,75
HU,20.8,108.9,75
HU,21.9,109.5,75
HU,23.4,109.9,75
HU,25,110.3,75
HU,26.4,110.7,75
HU,27.9,111,75
TS,29.4,111.2,45
TD,31,111.2,25
LO,32.3,111,20
LO,33.4,110.4,20
LO,33.9,108.9,20
LO,33.8,106.2,20
TS,14.7,112,45
TS,14.8,113.3,45
TS,14.9,114.7,45
TS,15,116.1,45
TS,15,117.5,45
TS,15,118.6,45
TS,15,119.8,45
TS,15,120.9,45
TS,15,122,45
TS,15,123,45
TS,15,123.9,45
TS,18.4,108.3,45
TS,18.7,108.1,45
TS,19,107.9,45
TS,19.7,106.6,45
TS,20.4,105.6,45
TD,21,104.8,25
TS,17.1,105.9,45
TS,17.7,106.4,45
TS,18.3,106.7,45
TS,18.7,106.7,45
TS,19.2,106.6,45
TS,19.9,106.4,45
TS,20.7,106.2,45
TS,21.6,106.1,45
TS,22.6,106.2,45
TS,24.1,107.3,45
TS,26.2,109.6,45
TS,16.6,104.1,45
TS,17.1,105.1,45
TS,17.5,106,45
TS,17.9,106.7,45
TS,18.3,107.3,45
TS,18.8,108,45
TS,19.4,108.7,45
TS,19.9,109.7,45
TS,20.4,111.1,45
TS,12.2,118.4,45
TS,12.2,119.3,45
TS,12.5,120.2,45
TS,12.9,120.7,45
TS,13.4,121.3,45
TS,13.7,121.9,45
TS,14,122.5,45
TS,14.6,123.1,45
TS,15.2,123.6,45
TS,16.7,125.2,45
TS,18,127,45
TS,19,128.6,45
TS,19.7,130.3,45
TS,19.9,131.1,45
TS,20,131.9,45
TS,20,132.9,45
TS,20.1,133.9,45
TS,20.2,134.8,45
TS,20.2,135.7,45
TS,20.2,136.7,45
TS,20.3,137.6,45
TS,20.4,138.4,45
TS,20.5,139.1,45
TS,20.6,139.9,45
TS,20.6,140.7,45
TS,16.3,120.2,45
TS,16.3,120.6,45
TS,16.3,121.3,45
TS,16.4,122.7,45
TS,16.6,124,45
TS,17.1,125,45
TS,17.6,125.9,45
TS,18,127,45
TS,18.2,128.1,45
TS,18.2,128.9,45
TS,18,129.6,45
TS,17.7,130.6,45
TS,17.5,131.6,45
TS,17.4,132.4,45
TS,17.4,133.3,45
TS,12.5,98.1,45
TS,12.6,98.6,45
TS,12.8,99,45
TS,13,99.5,45
TS,13.2,99.9,45
TS,15.7,141.2,60
HU,15.8,141.8,90
HU,15.7,142.9,100
HU,15.6,144,110
HU,15.5,144.9,120
HU,15.3,145.7,130
HU,15.3,146.7,120
HU,15.4,147.8,120
HU,15.6,148.6,120
HU,15.9,149.4,120
HU,16.3,150.4,120
HU,16.6,151.5,120
HU,16.7,152.6,120
HU,17,153.9,120
HU,17.1,155,120
HU,17.3,156,115
HU,17.7,156.8,110
HU,18.2,157.7,110
HU,18.7,158.2,100
HU,19.5,158.5,100
HU,20.3,158.8,100
HU,21,159,80
HU,21.8,159.5,75
TS,22.4,159.5,45
TS,22.9,160.7,45
TS,23,162.1,45
TD,23.2,163,25
TS,25.5,130.4,45
TS,25.8,132.2,45
TS,26.2,133.9,45
TS,26.5,134.6,45
TS,26.9,135.4,45
TS,26.5,136.7,45
TS,25.6,137.9,45
TS,19.3,112.1,45
TS,19.7,112.9,45
TS,20.1,113.6,45
TS,20.5,114.3,45
TS,21.2,115.2,45
TS,21.9,116,45
TS,22.4,116.5,45
TS,23,117,45
TS,18.1,128,45
TS,18.2,128.9,45
TS,18.3,129.8,45
TS,18.4,130.5,45
TS,18.2,131.2,45
TS,17.7,131.7,45
TS,17.2,132.2,45
TS,16.7,132.9,45
TS,16.3,133.6,45
HU,13.2,94,75
HU,13.5,95.5,75
HU,13.8,96.9,75
HU,14.2,98.4,75
HU,14.7,99.7,75
HU,15.4,100.7,75
HU,16.1,101.6,75
HU,17.1,102.6,75
HU,17.9,103.5,75
HU,18,103.9,75
HU,18,104.1,75
HU,18,104.8,75
HU,18,105.4,75
HU,18.1,106,75
HU,18.3,106.6,75
HU,18.5,107.2,75
HU,18.8,107.7,75
HU,19.2,108,75
HU,19.6,108.2,75
HU,20.1,108.3,75
HU,20.9,108.5,75
HU,21.9,109,75
HU,22.9,109.6,75
HU,24,110.2,75
HU,25,110.9,75
HU,25.6,111.6,75
HU,26,112.4,75
HU,26.8,113.3,75
HU,27.9,114.3,75
TS,29.6,115.1,45
TD,31.8,115.9,25
HU,20,180,75
HU,20.8,179.5,120
HU,22.2,178.5,150
HU,23.5,178.1,120
HU,24.9,178.2,120
HU,26.2,179.1,120
HU,26.9,179.7,120
HU,27.3,178.7,100
HU,27.7,178.2,100
HU,27.9,178,100
HU,28.1,177.9,120
HU,28.4,178,90
HU,29.2,178.7,90
HU,30.2,179.3,80
HU,31.2,180,80
TS,32.4,179.6,60
TS,33.5,179.6,45
TS,34.5,179.8,45
HU,16,118.6,75
HU,16.3,119.5,75
HU,16.7,120.3,75
HU,17.3,120.9,75
HU,18,121.4,75
HU,18.3,121.6,75
HU,18.7,121.7,75
HU,19.1,121.8,75
HU,19.6,121.9,75
HU,20,121.9,75
HU,20.5,121.9,75
HU,21.1,121.9,75
HU,21.7,122,75
HU,22.1,122.4,70
HU,22.2,123.2,75
HU,22,124.2,75
HU,21.6,125.2,75
HU,21,126.3,75
HU,20.4,127.3,75
TS,18.7,146,45
TS,19.3,147.2,45
TS,19.5,148.5,45
TS,18.9,149.6,45
TS,18.2,150.7,60
TS,17.7,151.3,45
TS,17,152,45
TS,18.6,111.5,45
TS,18.8,110.8,45
TS,19,110.1,45
TS,19.1,109.5,45
TS,19.2,108.9,45
TS,19.4,108.4,45
TS,19.7,107.9,45
TS,20.1,107.7,45
TS,20.6,107.6,45
TS,12.2,95.1,40
TS,12.4,95.7,45
TS,12.6,96.5,50
TS,12.8,97.3,55
TS,13.1,98.2,60
HU,13.5,99.2,70
HU,14,100,75
HU,14.5,100.8,75
HU,15,101.6,75
HU,15.5,102.2,80
HU,16,102.7,90
HU,16.4,103.3,95
HU,16.7,103.9,100
HU,17,104.5,105
HU,17.2,105.1,110
HU,17.5,105.4,115
HU,17.8,105.5,115
HU,18.1,105.4,115
HU,18.4,105.1,120
HU,18.8,104.7,120
HU,19.1,104.4,120
HU,19.5,103.9,70
TS,20.1,103.5,45
TD,20.8,103.3,25
TS,13.7,95.4,45
TS,13.7,96.1,45
TS,13.7,96.9,45
TS,13.8,97.9,45
TS,14,98.8,45
TS,14.3,100,45
TS,14.7,101.2,45
TS,15.2,102.4,45
TS,15.6,103.6,45
TS,15.8,104.6,45
TS,16,105.6,45
TS,16.1,106.5,45
TS,16.2,107.5,45
TS,16.3,108.6,45
TS,16.4,109.8,45
TS,13.9,102.6,45
TS,14.3,103.2,45
TS,14.7,103.9,45
TS,15,104.6,45
TS,15.4,105.2,45
TS,16,105.8,45
TS,16.8,106.3,45
TS,17.4,106.7,45
TS,18,107,45
TS,18.7,107,45
TS,19.4,107,45
TS,19.8,107.2,45
TS,20.2,107.5,45
TS,20.5,107.8,45
TS,20.7,108.2,45
TS,20.8,108.9,45
TS,20.8,109.7,45
HU,15.9,103.3,75
HU,16.2,104.1,75
HU,16.6,104.9,75
HU,17.1,105.5,75
HU,17.6,106.2,75
HU,18.6,107.9,75
HU,19.5,109.6,75
HU,20.2,110.8,75
HU,20.9,112.1,75
HU,21.4,113.3,75
TS,21.8,114.6,50
TS,22.2,116,50
HU,15,99.7,75
HU,15.3,100.9,75
HU,15.7,102.1,75
HU,16.2,103.2,75
HU,16.9,104.3,75
HU,17.9,105.5,75
HU,19,106.6,75
TS,20.2,107.5,50
HU,21.5,108.2,75
HU,23.1,108.9,75
HU,24.7,109.6,75
HU,25.9,110.2,75
HU,26.9,110.8,75
HU,27.8,111.6,75
HU,28.7,112.7,75
HU,11.9,91.2,75
HU,12.8,92.1,75
HU,13.6,93.1,75
HU,14.2,94,75
HU,14.5,94.9,75
HU,14.6,96.1,75
HU,14.8,97.2,75
HU,15,97.9,75
HU,15.2,98.7,75
HU,15.7,100.3,75
HU,16.1,101.8,75
HU,16.2,102.9,75
HU,16.1,104,75
HU,16.1,105.1,75
HU,16.2,106.2,75
HU,16.4,107.2,75
HU,16.9,108.1,75
HU,17.5,108.9,75
HU,18.1,109.5,75
HU,18.8,110,75
HU,19.1,110.6,75
HU,19.1,111.3,75
HU,19,112,75
HU,18.9,112.7,75
HU,18.9,113.4,75
HU,18.7,114.2,75
HU,18.4,115,75
HU,18.2,115.5,75
HU,18.2,116.1,75
HU,18.5,116.6,75
HU,18.8,117,75
HU,19.1,117.4,75
HU,19.4,117.6,75
HU,20.1,117.8,75
HU,20.8,117.8,75
HU,21.4,117.8,75
HU,22,117.9,75
HU,22.6,117.9,75
HU,23.2,118,75
HU,23.7,118.1,75
HU,24.1,118.3,75
HU,24.8,118.6,75
HU,25.5,118.9,75
HU,26,119.4,75
HU,26.5,120,75
HU,27,120.8,75
HU,27.5,121.8,75
HU,12,92,75
HU,12.3,93.3,75
HU,12.6,94.5,75
HU,12.8,95.6,75
HU,13,96.7,75
HU,13.4,97.8,75
HU,13.8,98.9,75
HU,13.9,100,75
HU,14.1,101.2,75
HU,15.2,102.2,75
HU,16.4,102.9,75
HU,16.9,103.4,75
HU,17.2,104,75
HU,17.1,104.5,75
HU,17.1,104.9,75
HU,17.3,105.4,75
HU,17.5,106,75
HU,17.6,106.5,75
HU,17.8,107.1,75
HU,18,107.6,75
HU,18.3,108.1,75
HU,18.6,108.7,75
HU,18.8,109.3,75
HU,18.3,105.2,75
HU,18.9,106,75
HU,19.7,106.6,75
HU,20.9,107.1,75
HU,21.9,107.3,75
HU,22.4,107.3,75
HU,22.8,107.2,75
TS,23.1,107.1,45
TD,23.4,107,25
HU,13.5,100,75
HU,14,100.8,75
HU,14.6,101.4,75
HU,15.3,101.7,75
HU,16,101.9,75
HU,16.8,102,75
HU,17.6,102,75
TS,18.7,101.9,45
TS,19.8,101.7,35
TD,20.5,100.9,25
LO,20.8,99.3,25
TS,16.7,112.5,45
TS,16.8,112.8,45
TS,16.8,113.2,45
TS,16.8,113.7,45
TS,16.7,114.3,45
TS,16.6,115,45
TS,16.6,115.8,45
TS,16.5,116.4,45
TS,16.3,117,45
TS,16.7,107.3,45
TS,16.7,107.7,45
TS,16.6,108.2,45
TS,16.5,108.8,45
TS,16.4,109.5,45
TS,16.3,110.1,45
TS,16.2,110.7,45
TS,14.3,98,45
TS,14.7,99.8,45
TS,15.1,101.5,45
TS,15.6,103.1,45
TS,16.1,104.8,45
TS,16.6,106.4,45
TS,17.1,108.1,45
TS,17.9,109.7,45
TS,18.6,111.3,45
TS,18.9,112.3,45
TS,19.1,113.4,45
TS,19.2,114.9,45
TS,19.4,116.3,45
TS,19.7,117,45
TS,20.1,117.7,45
TS,20.9,118.7,45
TS,21.9,119.6,45
TS,23,120.3,45
TS,24.3,120.7,45
TS,17.3,115.8,45
TS,17.2,116.4,45
TS,17.2,117,45
TS,17.4,118,45
TS,17.7,119,45
TS,17.8,119.5,45
TS,17.9,119.9,45
TS,17.3,112.1,45
TS,17.8,112.5,45
TS,18.4,112.8,45
TS,18.9,113,45
TS,19.4,113.1,45
TS,19.9,113.1,45
TS,20.5,113.1,45
TS,21.1,113.2,45
TS,21.7,113.3,45
TS,22.3,113.5,45
TS,22.8,113.7,45
TS,23.4,113.9,45
TS,24,114.2,45
TS,24.5,114.5,45
TS,25,114.7,45
TS,25.6,114.9,45
TS,26.2,115.2,45
TS,26.8,115.4,45
TS,27.3,115.7,45
TS,21.3,137.9,45
TS,21.6,139.1,45
TS,22.1,140.2,45
TS,22.7,141.2,45
TS,23.4,142,45
TS,12.3,125.2,45
TS,12.8,126.7,45
TS,13.3,128.2,45
TS,13.9,129.7,45
TS,14.6,131.1,45
TD,14,92,25
TD,13.9,93.4,25
TS,14.3,94.4,45
TS,15,95,45
TD,15.8,95.8,25
TD,16.6,95.7,25
TD,17.2,95.9,25
TD,17.6,95.4,25
TD,18,95.2,25
TD,18.6,94.6,25
HU,14.6,103,75
HU,14.7,103.7,75
HU,15,104,75
HU,15.4,104,75
HU,15.9,103.7,75
HU,15.9,102.6,75
HU,16.2,101.2,75
HU,16.6,101.3,75
HU,17.2,101.5,75
HU,18,101.4,75
HU,18.8,101.6,75
HU,16.6,103.6,75
HU,17.4,104.4,75
HU,18.2,105.1,75
HU,19,105.6,75
HU,19.8,106,75
HU,20.8,106.4,75
HU,21.8,106.6,75
HU,23.4,106.5,75
HU,25,106,75
TS,19.7,110.6,45
TS,20,111.9,45
TS,20.2,113.2,45
TS,20.4,114.5,45
TS,20.6,115.7,45
TS,20.8,116.8,45
TS,20.9,117.8,45
TS,21,118.8,45
TS,21,119.8,45
TS,21,120.8,45
TS,21,121.8,45
TS,15,113,45
TS,15.4,113.7,45
TS,15.8,114.3,45
TS,16.1,114.8,45
TS,16.5,115.3,45
TS,17,116.1,45
TS,17.5,116.8,45
TS,18.1,117.2,45
TS,18.7,117.5,45
TS,19.3,117.8,45
TS,20,118.2,45
TS,20.8,118.4,45
TS,21.6,118.6,45
TS,22.3,118.8,45
TS,22.9,119,45
TS,18.7,132.1,45
TS,18.9,132.5,45
TS,19,133,45
TS,19.1,133.6,45
TS,19.3,134.2,45
TS,19.5,134.8,45
TS,19.6,135.4,45
TS,18,139.9,45
TS,18,140,45
TS,17.9,142.1,45
TS,17.8,142.9,45
TS,17.7,144,45
TD,17.6,145,25
TD,17.5,146.1,25
TD,17.4,146.9,25
TD,17.3,147.8,25
TD,17,148.5,25
TD,16.8,149.5,25
TD,16.7,150.5,25
TD,16.5,151.4,25
TD,16.4,152.4,25
TD,16.3,153.4,25
TD,16,154.3,25
TD,15.8,155.2,25
TS,19.6,107.8,45
TS,20.2,108.7,45
TS,20.8,109.5,45
TS,21.3,110.3,45
TS,21.7,111,45
TS,22.2,111.7,45
TS,22.7,112.3,45
TS,23,112.8,45
TS,23.4,113,45
TS,23.8,113.1,45
TS,24.1,113.1,45
TS,24.3,113.1,45
TS,24.4,113.1,45
TS,24.6,113.1,45
TS,24.9,113.1,45
TS,25.2,113.1,45
TS,25.7,113.1,45
TS,26.3,113.1,45
TS,27.2,113.2,45
TS,17,107.3,45
TS,17.9,108.2,45
TS,18.7,108.9,45
TS,19.5,109.4,45
TS,20.3,109.9,45
TS,21.4,110.5,45
TS,22.5,111.1,45
TS,23.4,111.7,45
TS,24.1,112.3,45
TS,24.7,112.8,45
TS,25.2,113.3,45
TS,25.8,113.7,45
TS,26.4,114,45
TS,26.8,114.3,45
TS,27.2,114.5,45
TS,27.6,114.6,45
TS,28.1,114.6,45
TS,28.9,114.8,45
TS,30,115,45
TS,17,109,45
TS,17,109.7,45
TS,17.1,110.3,45
TS,17.3,110.8,45
TS,17.5,111.2,45
TS,17.8,111.7,45
TS,18,112.2,45
TS,18.2,112.7,45
TS,18.4,113.2,45
TS,18.7,113.6,45
TS,18.9,114.1,45
TS,19,114.6,45
TS,19.1,115.2,45
TS,19.2,115.7,45
TS,19.3,116.1,45
TS,19.5,116.5,45
TS,19.8,116.9,45
TS,20,117.5,45
TS,20.2,118.1,45
HU,13.9,104,75
HU,14,104.6,75
HU,14.3,105.2,75
HU,14.7,105.7,75
HU,15.1,106.1,75
HU,15.6,106.5,75
HU,16.1,106.8,75
HU,16.8,106.9,75
HU,17.5,107,75
HU,18.4,107.1,75
HU,19.2,107.3,75
HU,20.2,108,75
HU,21.1,109,75
HU,22.8,109.3,75
HU,24.6,108.8,75
TS,26.5,107.6,45
TD,28,106,25
HU,15.3,100.2,75
HU,15.6,101.1,75
HU,16,101.7,75
HU,16.6,102,75
HU,17.3,102.1,75
HU,17.8,102.2,75
HU,18.3,102.2,75
HU,18.4,109.7,75
HU,18.1,111,75
HU,18,112.3,75
HU,17.9,113.7,75
HU,18,115.2,75
HU,18.2,117.5,75
HU,18.5,119.7,75
HU,18.9,120.8,75
HU,19.2,122,75
HU,19.2,123.1,75
HU,19.1,124.1,75
HU,19.1,125.5,75
HU,19.1,126.9,75
HU,14.3,116,75
HU,14.1,117,75
HU,14,118,75
HU,14,119,75
HU,14,120,75
HU,14,121,75
HU,14,122,75
HU,14,123,75
HU,14,124,75
TD,12.5,147,25
TD,12.3,148.6,25
TD,12,150,25
TD,11.8,151.6,25
TD,11.7,153,25
TD,11.7,154.7,25
TD,11.7,156.4,25
TD,11.7,157.8,25
TD,11.7,159.2,25
TD,11.8,160.5,25
TD,11.9,161.7,25
TD,12.3,162.9,25
TD,12.5,164,25
TD,13,165.2,25
TD,13.7,166.5,25
TD,14.4,167.8,25
TS,15.1,168.8,45
TS,16.4,170.4,45
TS,18,171.8,45
TS,19.7,172.8,45
TS,22.7,173.3,45
TS,23.8,173.2,45
TS,25.8,172.2,45
TS,27.5,170.8,45
TS,29.3,169.7,45
TS,30.8,168.5,45
TS,32.5,167.6,45
TS,12.5,96.5,45
TS,12.7,97.6,45
TS,13,98.6,45
TS,13.5,99.5,45
TS,13.8,100.5,45
TS,13.8,101.6,45
TS,13.9,102.7,45
TS,13.9,103.9,45
TS,14,105,45
TS,14.3,106,45
TS,14.7,107,45
TS,15,107.7,45
TS,15.3,108.6,45
TS,15.9,109.8,45
TS,16.6,111.1,45
TS,17.1,112.3,45
TS,17.6,113.5,45
TS,17.9,114.5,45
TS,18,115.3,45
TS,18,115.9,45
TS,17.8,116.5,45
TS,17.4,117.1,45
TS,16.9,117.7,45
TS,16.5,118.2,45
TS,16.1,118.7,45
TS,16,119.2,45
TS,16.3,119.7,45
TS,16.8,120.1,45
TS,17.8,120.4,45
TS,19.4,120.7,45
TS,21,121.1,45
TS,22.5,120.9,45
TS,24,120.3,45
TS,25.5,120,45
TS,27,119.8,45
TS,28.5,118.2,45
TS,30,116.4,45
TD,31.4,116.2,25
TD,32.7,117.2,25
TS,18.6,124.8,45
TS,18.8,126.4,45
TS,19.5,127.8,45
TS,20.9,127.8,45
TS,22,128,45
TS,22,129.7,45
TS,21.8,131.3,45
TS,21.5,132.4,45
TS,21.3,133.6,45
TS,21.2,135.2,45
TS,21.1,136.9,45
TS,21,138,45
TS,21.1,139,45
TD,21.3,140,25
TD,21.5,141,25
TD,21.8,142.3,25
TD,22.2,143.6,25
TD,22.6,145,25
TD,23,146.4,25
TD,23.3,147.7,25
TD,23.6,149,25
TD,23.8,150.6,25
TD,23.3,152.1,25
TD,23,153.8,25
TD,23.3,155.4,25
TD,22.5,155.6,25
TD,21.3,157.6,25
TD,20.4,159.1,25
TD,20.2,160.5,25
TD,19.8,162.1,25
TD,19.5,163.4,25
TD,19.3,164.8,25
TD,19.1,166.4,25
TD,19.3,169.4,25
TD,20,172.6,25
TD,19.6,175.9,25
TD,19,178.4,25
TS,16.9,102.7,45
TS,16.9,102.9,45
TS,17.2,103.4,45
TS,17.9,104.2,45
TS,18.6,105,45
TS,18.9,105.6,45
TS,19.2,106.2,45
TS,19.6,106.8,45
TS,20,107.4,45
TS,20.3,107.8,45
TS,20.6,107.9,45
TS,20.8,108.1,45
TS,21,108,45
TS,21.3,107.6,45
TS,21.7,107.2,45
TS,21.9,106.7,45
TS,22.1,106.3,45
TS,22.8,106.3,45
TS,23.9,106.9,45
HU,15.2,110.6,75
HU,15.9,110.3,75
HU,17.1,110.1,75
HU,19,110,75
HU,20.9,110.1,75
HU,22.4,108.5,75
HU,23.8,105.2,75
TS,16.8,104.9,45
TS,18.2,105.7,45
TS,19.6,106.2,45
TS,20.9,106.4,45
TS,22.2,106.6,45
TS,23.4,106.8,45
TS,24.6,107.1,45
TD,26.2,107.6,25
LO,28.2,108.3,20
HU,15.1,112,75
HU,15.2,112.8,75
HU,15.3,113.6,75
HU,15.6,114.5,75
HU,15.9,115.3,75
HU,16,116.3,75
HU,16.2,117.4,75
HU,16.5,118.5,75
HU,16.8,119.7,75
HU,17.1,121,75
HU,17.4,122.2,75
HU,17.9,123.4,75
HU,18.6,124.6,75
HU,19.3,125.5,75
HU,20,126.4,75
HU,20.5,127.5,75
HU,20.8,128.7,75
HU,20.9,129.8,75
HU,20.7,131,75
TS,12.3,112.1,45
TS,12.5,113.4,45
TS,13,114.7,45
TS,13.7,115.8,45
TS,14.4,116.9,45
TS,14.8,117.9,45
TS,15.1,118.9,45
TS,15.2,119.9,45
TS,15.4,121,45
TS,15.6,122,45
TS,15.9,122.9,45
TS,16.2,123.6,45
TS,16.5,124.3,45
TS,17,125,45
TS,17.7,125.8,45
TS,18.5,126.7,45
TS,19.3,127.7,45
TS,19.7,128.8,45
TS,19.6,129.9,45
TS,19.7,115.9,45
TS,19.9,116.5,45
TS,20.1,117.2,45
TS,20.3,118,45
TS,20.6,118.8,45
TS,20.9,119.8,45
TS,21.2,120.7,45
TS,20.3,109.4,45
TS,21,109.6,45
TS,21.6,110,45
TS,22.2,110.6,45
TS,22.6,111.3,45
TS,22.9,112,45
TS,23.2,112.7,45
TS,23.5,113.5,45
TS,23.9,114.2,45
TD,11.7,106.9,25
TD,12.8,108.2,25
TD,13.7,109.6,25
TD,14.3,111,25
TS,14.7,112.4,45
TS,14.9,113.5,45
TS,15.2,114.6,45
TS,15.6,115.7,45
TS,15.9,116.7,45
TS,16.1,117.3,45
TS,16.3,117.9,45
TS,16.6,118.5,45
TS,17.1,119,45
TD,17.7,119.4,25
TD,18.3,119.7,25
TD,15.1,98.1,25
TS,15.6,98.6,45
TS,16,99.2,45
TS,16.5,100,45
TS,17,100.8,45
TD,17.5,101.2,25
TD,18.2,101.3,25
TS,15.1,109.7,45
TS,15.2,110.8,45
TS,15.4,111.8,45
TD,15.6,112.8,25
TD,15.8,113.7,25
TD,16.3,114.7,25
TD,16.8,115.7,25
TS,17.2,116.4,45
TS,17.6,117.1,45
TS,17.8,118,45
TS,17.9,118.9,45
TS,18,119.9,45
TS,18,120.8,45
TS,18,121.7,45
TS,17.9,122.6,45
TS,17.8,123.4,45
